missing_rate,method,chunk_index,day_index,group_dimension,flow_group,length_group,is_warmup_day,missing_count,valid_eval_count,fallback_count,mae,rmse,mape,smape,nrmse,abs_error_sum,sq_error_sum,ape_sum,ape_count,smape_sum,smape_count,true_min,true_max
0.05,forward_fill,4,4,overall,overall,overall,True,201300,201300,0,103.90776824951172,220.05616760253903,0.0775628387928009,0.0605139881372451,0.0212914990504041,20916634.0,9747895296.0,15492.091796875,199736,12110.724609375,200131,0.0,10335.400390625
0.05,forward_fill,5,5,flow_group,high_flow,overall,True,66503,66503,0,129.9328155517578,295.1745300292969,0.0345967672765255,0.037344105541706,0.0403827234866259,8640922.0,5794273792.0,2300.788818359375,66503,2483.4951171875,66503,2911.900146484375,10221.326171875
0.05,forward_fill,5,5,flow_group,low_flow,overall,True,67549,67549,0,80.70260620117188,189.7089691162109,0.1352518498897552,0.0929614678025245,0.1274418596736836,5451380.5,2431054336.0,8941.2294921875,66108,6174.59375,66421,0.0,1488.59228515625
0.05,forward_fill,5,5,flow_group,mid_flow,overall,True,67424,67424,0,133.03976440429688,256.5990600585937,0.0591994896531105,0.0619348734617233,0.1802861322377644,8970073.0,4439403008.0,3991.46630859375,67424,4175.89697265625,67424,1488.59912109375,2911.886962890625
0.05,forward_fill,5,5,length_group,overall,long,True,12810,12810,0,313.8442687988281,570.325439453125,0.141591876745224,0.173394963145256,0.089041605499597,4020345.0,4166722560.0,1794.960205078125,12677,2203.156494140625,12706,0.0,6405.15673828125
0.05,forward_fill,5,5,length_group,overall,mid,True,24360,24360,0,145.78738403320312,298.0217590332031,0.0719131976366043,0.0708495303988456,0.0324129642018983,3551380.75,2163581440.0,1746.627685546875,24288,1721.927001953125,24304,0.0,9194.5234375
0.05,forward_fill,5,5,length_group,overall,short,True,164306,164306,0,94.27928924560548,196.3482208251953,0.0716986358165741,0.0545427426695823,0.01920966198745,15490653.0,6334427648.0,11691.896484375,163070,8908.90234375,163338,0.0,10221.326171875
0.05,forward_fill,5,5,overall,overall,overall,True,201476,201476,0,114.46710968017578,250.71847534179688,0.0761540904641151,0.0640584677457809,0.0245289575076543,23062376.0,12664731648.0,15233.4833984375,200035,12833.986328125,200348,0.0,10221.326171875
0.05,forward_fill,6,6,flow_group,high_flow,overall,True,66937,66937,0,125.0605926513672,286.50811767578125,0.0329976417124271,0.0352101288735866,0.0390065861369375,8371181.0,5494650880.0,2208.76318359375,66937,2356.8603515625,66937,2911.89306640625,10257.0146484375
0.05,forward_fill,6,6,flow_group,low_flow,overall,True,67925,67925,0,82.63719940185547,197.697006225586,0.1326695680618286,0.0927221179008483,0.1328079846639712,5613132.0,2654787840.0,8835.5283203125,66598,6208.02392578125,66953,0.0,1488.5927734375
0.05,forward_fill,6,6,flow_group,mid_flow,overall,True,67457,67457,0,132.94776916503906,250.21910095214844,0.0592081695795059,0.0605081208050251,0.1758025417244764,8968258.0,4223455744.0,3994.00537109375,67457,4081.6962890625,67457,1488.5931396484375,2911.889404296875
0.05,forward_fill,6,6,length_group,overall,long,True,12600,12600,0,289.0886535644531,532.7042236328125,0.1607588529586792,0.1521798819303512,0.0593661102102929,3642517.0,3575549952.0,2007.07421875,12485,1906.3572998046875,12527,0.0,8973.2041015625
0.05,forward_fill,6,6,length_group,overall,mid,True,28777,28777,0,162.73281860351562,325.2426147460937,0.0957575514912605,0.0886309519410133,0.0361659540765698,4682962.5,3044110336.0,2735.41015625,28566,2539.542724609375,28653,0.0,8993.060546875
0.05,forward_fill,6,6,length_group,overall,short,True,160942,160942,0,90.88422393798828,189.0694274902344,0.064372569322586,0.0512008145451545,0.0184331829455889,14627089.0,5753233920.0,10295.8134765625,159941,8200.6806640625,160167,0.0,10257.0146484375
0.05,forward_fill,6,6,overall,overall,overall,True,202319,202319,0,113.44742584228516,247.296142578125,0.0748203843832016,0.0628098770976066,0.02410995314468,22952570.0,12372895744.0,15038.298828125,200992,12646.580078125,201347,0.0,10257.0146484375
0.05,forward_fill,7,7,flow_group,high_flow,overall,False,66490,66490,0,97.29588317871094,208.3019256591797,0.0258742608129978,0.0265766866505146,0.0282295048617709,6469203.5,2884980480.0,1720.379638671875,66490,1767.0838623046875,66490,2911.906494140625,10290.779296875
0.05,forward_fill,7,7,flow_group,low_flow,overall,False,67283,67283,0,75.26652526855469,173.26182556152344,0.1519972085952758,0.0853577032685279,0.1163931173968553,5064157.5,2019812608.0,10026.49609375,65965,5658.27685546875,66289,0.0,1488.5916748046875
0.05,forward_fill,7,7,flow_group,mid_flow,overall,False,67769,67769,0,117.0805892944336,217.2879638671875,0.0520605966448783,0.052743099629879,0.1526658588059745,7934434.5,3199649536.0,3528.094482421875,67769,3574.34716796875,67769,1488.5936279296875,2911.884765625
0.05,forward_fill,7,7,length_group,overall,long,False,14297,14297,0,140.55056762695312,277.11676025390625,0.205787256360054,0.0651131719350814,0.0341334187648448,2009451.5,1097919488.0,2935.55517578125,14265,929.099853515625,14269,0.0,8118.634765625
0.05,forward_fill,7,7,length_group,overall,mid,False,36357,36357,0,146.5790557861328,286.40509033203125,0.1317062675952911,0.086596667766571,0.0319854464429733,5329175.0,2982287872.0,4744.455078125,36023,3130.03662109375,36145,0.0,8954.2314453125
0.05,forward_fill,7,7,length_group,overall,short,False,150888,150888,0,80.38524627685547,163.31057739257812,0.0506546869874,0.0462291799485683,0.0158696025520798,12129169.0,4024234752.0,7594.9609375,149936,6940.57177734375,150134,0.0,10290.779296875
0.05,forward_fill,7,7,overall,overall,overall,False,201542,201542,0,96.59424591064452,200.52975463867188,0.076289415359497,0.0548482611775398,0.019486352671033,19467798.0,8104442880.0,15274.9716796875,200224,10999.708984375,200548,0.0,10290.779296875
0.05,forward_fill,8,8,flow_group,high_flow,overall,False,66629,66629,0,103.08080291748048,222.8035125732422,0.0274299457669258,0.0284075513482093,0.0303261104705963,6868171.0,3307557376.0,1827.6298828125,66629,1892.7667236328125,66629,2911.891357421875,10258.8115234375
0.05,forward_fill,8,8,flow_group,low_flow,overall,False,66439,66439,0,76.9556884765625,183.95333862304688,0.1040053814649581,0.0885832756757736,0.1235756106593418,5112859.0,2248218112.0,6768.3583984375,65077,5791.6630859375,65381,0.0,1488.58935546875
0.05,forward_fill,8,8,flow_group,mid_flow,overall,False,68495,68495,0,119.78337097167967,225.9859313964844,0.0534265078604221,0.0545335561037063,0.1587767654520473,8204562.0,3498014976.0,3659.44873046875,68495,3735.27587890625,68495,1488.59375,2911.88720703125
0.05,forward_fill,8,8,length_group,overall,long,False,20175,20175,0,147.47926330566406,300.6086120605469,0.0749888271093368,0.074044294655323,0.0376182041204346,2975394.0,1823124608.0,1506.0006103515625,20083,1488.512451171875,20103,0.0,7991.041015625
0.05,forward_fill,8,8,length_group,overall,mid,False,20167,20167,0,154.01376342773438,314.2284240722656,0.0865964591503143,0.0844869390130043,0.0361380334971826,3105995.5,1991279616.0,1735.306396484375,20039,1696.1597900390625,20076,0.0,8695.2275390625
0.05,forward_fill,8,8,length_group,overall,short,False,161221,161221,0,87.48365783691406,180.2724609375,0.0563105158507823,0.0513643026351928,0.0175724508170995,14104203.0,5239386112.0,9014.130859375,160079,8235.033203125,160326,0.0,10258.8115234375
0.05,forward_fill,8,8,overall,overall,overall,False,201563,201563,0,100.14531707763672,211.9384613037109,0.0612156614661216,0.0569547191262245,0.0206591631807945,20185590.0,9053789184.0,12255.4365234375,200201,11419.7060546875,200505,0.0,10258.8115234375
0.05,forward_fill,9,9,flow_group,high_flow,overall,False,66041,66041,0,129.5886688232422,284.3236083984375,0.0343463793396949,0.0360517650842666,0.0376055813824925,8558165.0,5338748928.0,2268.269287109375,66041,2380.89453125,66041,2911.896484375,10472.572265625
0.05,forward_fill,9,9,flow_group,low_flow,overall,False,67947,67947,0,89.24343872070312,223.1146697998047,0.1162865161895752,0.0935559272766113,0.1498829456793492,6063824.0,3382412288.0,7754.333984375,66683,6272.9248046875,67050,0.0,1488.5927734375
0.05,forward_fill,9,9,flow_group,mid_flow,overall,False,68251,68251,0,146.6245574951172,290.06280517578125,0.0654643923044204,0.0652626603841781,0.2037970998855965,10007273.0,5742395392.0,4468.01025390625,68251,4454.24169921875,68251,1488.5941162109375,2911.88623046875
0.05,forward_fill,9,9,length_group,overall,long,False,36579,36579,0,233.62527465820312,445.5856628417969,0.139716550707817,0.116961546242237,0.0445309084152811,8545779.0,7262636032.0,5071.8505859375,36301,4259.8564453125,36421,0.0,10006.2109375
0.05,forward_fill,9,9,length_group,overall,mid,False,13860,13860,0,149.203857421875,310.9690856933594,0.084189161658287,0.0784660726785659,0.0419395829410951,2067965.5,1340286464.0,1161.8104248046875,13800,1085.02880859375,13828,0.0,7414.69189453125
0.05,forward_fill,9,9,length_group,overall,short,False,151800,151800,0,92.32884216308594,196.48817443847656,0.0547274686396122,0.0513801202178001,0.0187621693557967,14015518.0,5860634624.0,8256.9521484375,150874,7763.17626953125,151093,0.0,10472.572265625
0.05,forward_fill,9,9,overall,overall,overall,False,202239,202239,0,121.78295135498048,267.4269104003906,0.0721015632152557,0.0651034563779831,0.025535933638595,24629262.0,14463556608.0,14490.6123046875,200975,13108.060546875,201342,0.0,10472.572265625
0.05,forward_fill,10,10,flow_group,high_flow,overall,False,66840,66840,0,116.2161865234375,252.89236450195312,0.030871395021677,0.0322845168411731,0.0342472558890582,7767890.0,4274721792.0,2063.444091796875,66840,2157.897216796875,66840,2911.896728515625,10296.20703125
0.05,forward_fill,10,10,flow_group,low_flow,overall,False,67479,67479,0,82.45218658447266,191.41925048828125,0.1940974593162536,0.0911946445703506,0.1285907533618909,5563791.0,2472520448.0,12865.75,66285,6077.75830078125,66646,0.0,1488.5926513671875
0.05,forward_fill,10,10,flow_group,mid_flow,overall,False,66939,66939,0,130.81680297851562,248.53591918945312,0.0583852864801883,0.059469036757946,0.1746211457496305,8756746.0,4134829056.0,3908.252685546875,66939,3980.7978515625,66939,1488.5958251953125,2911.88232421875
0.05,forward_fill,10,10,length_group,overall,long,False,7140,7140,0,201.72271728515625,393.7651977539063,0.0982418656349182,0.1007227003574371,0.0440781134705255,1440300.25,1107064320.0,700.2680053710938,7128,718.7572021484375,7136,0.0,8933.349609375
0.05,forward_fill,10,10,length_group,overall,mid,False,25419,25419,0,176.229736328125,350.6322021484375,0.3404027223587036,0.1005609035491943,0.0389610401941327,4479583.5,3125086464.0,8584.6162109375,25219,2547.107177734375,25329,0.0,8999.5595703125
0.05,forward_fill,10,10,length_group,overall,short,False,168699,168699,0,95.8425750732422,198.5418243408203,0.0569564253091812,0.0532899983227252,0.0192830062311515,16168546.0,6649921536.0,9552.560546875,167717,8950.587890625,167960,0.0,10296.20703125
0.05,forward_fill,10,10,overall,overall,overall,False,201258,201258,0,109.75180053710938,232.53012084960932,0.0941570997238159,0.0609527379274368,0.0225840564533966,22088428.0,10882071552.0,18837.4453125,200064,12216.4521484375,200425,0.0,10296.20703125
0.05,forward_fill,11,11,flow_group,high_flow,overall,False,67608,67608,0,120.7362289428711,286.07177734375,0.0317746177315712,0.0341222546994686,0.0396874159172092,8162735.0,5532840448.0,2148.21826171875,67608,2306.9375,67608,2911.912109375,10120.03515625
0.05,forward_fill,11,11,flow_group,low_flow,overall,False,67080,67080,0,75.48946380615234,179.0273895263672,0.1083647161722183,0.0810227915644645,0.120266392757016,5063833.0,2149968128.0,7146.111328125,65945,5364.35693359375,66208,0.0,1488.59033203125
0.05,forward_fill,11,11,flow_group,mid_flow,overall,False,67131,67131,0,130.09378051757812,257.4932861328125,0.0577539652585983,0.0598018914461135,0.1809159503322405,8733326.0,4450972672.0,3877.08154296875,67131,4014.560791015625,67131,1488.5933837890625,2911.869140625
0.05,forward_fill,11,11,length_group,overall,long,False,5040,5040,0,398.8469848632813,744.553466796875,0.1672591418027877,0.1980404555797577,0.0872085694732675,2010188.75,2793973760.0,837.4664916992188,5007,992.3807373046876,5011,0.0,8537.6181640625
0.05,forward_fill,11,11,length_group,overall,mid,False,34893,34893,0,157.9705047607422,324.0622253417969,0.0862359330058097,0.0802879706025123,0.0339841003299893,5512065.0,3664334336.0,2993.421630859375,34712,2791.853515625,34773,0.0,9535.701171875
0.05,forward_fill,11,11,length_group,overall,short,False,161886,161886,0,89.18399047851562,187.2390289306641,0.0580282807350158,0.0490287579596042,0.0185018160549598,14437640.0,5675472896.0,9340.5224609375,160965,7901.62158203125,161163,0.0,10120.03515625
0.05,forward_fill,11,11,overall,overall,overall,False,201819,201819,0,108.80984497070312,245.1980743408203,0.0656325966119766,0.0581539198756217,0.0242289745593807,21959894.0,12133780480.0,13171.412109375,200684,11685.85546875,200947,0.0,10120.03515625
0.05,forward_fill,12,12,flow_group,high_flow,overall,False,67904,67904,0,125.5124282836914,297.9031066894531,0.0329853296279907,0.0354083105921745,0.0402558218981492,8522796.0,6026225664.0,2239.8359375,67904,2404.365966796875,67904,2911.896484375,10312.1455078125
0.05,forward_fill,12,12,flow_group,low_flow,overall,False,66550,66550,0,78.72703552246094,195.7720489501953,0.1042888835072517,0.0815941542387008,0.1315149212209229,5239284.0,2550641664.0,6835.8232421875,65547,5367.4267578125,65782,0.0,1488.5919189453125
0.05,forward_fill,12,12,flow_group,mid_flow,overall,False,67203,67203,0,134.77513122558594,266.0930480957031,0.0599677935242652,0.0610212720930576,0.1869563220528061,9057293.0,4758342656.0,4030.015625,67203,4100.8125,67203,1488.5936279296875,2911.883544921875
0.05,forward_fill,12,12,length_group,overall,long,False,28594,28594,0,163.1687469482422,338.92486572265625,0.0959020256996154,0.073081836104393,0.0375343970703494,4665647.0,3284594432.0,2733.687255859375,28505,2085.1708984375,28532,0.0,9029.7138671875
0.05,forward_fill,12,12,length_group,overall,mid,False,16181,16181,0,270.16766357421875,544.3794555664062,0.1300259679555893,0.1382168531417846,0.0660626493223609,4371583.0,4795222528.0,2094.328369140625,16107,2229.299560546875,16129,0.0,8240.3515625
0.05,forward_fill,12,12,length_group,overall,short,False,156882,156882,0,87.85037994384766,183.02735900878903,0.0530476346611976,0.0483788847923278,0.0177487176524155,13782143.0,5255392256.0,8277.6591796875,156042,7558.13623046875,156228,0.0,10312.1455078125
0.05,forward_fill,12,12,overall,overall,overall,False,201657,201657,0,113.1593246459961,257.15399169921875,0.0653147920966148,0.059100329875946,0.0249370018590601,22819370.0,13335209984.0,13105.673828125,200654,11872.6064453125,200889,0.0,10312.1455078125
0.05,forward_fill,13,13,flow_group,high_flow,overall,False,67576,67576,0,126.96504974365234,282.27459716796875,0.0336656160652637,0.0357471443712711,0.0392352554839245,8579790.0,5384385024.0,2274.98779296875,67576,2415.64892578125,67576,2911.890625,10106.302734375
0.05,forward_fill,13,13,flow_group,low_flow,overall,False,67569,67569,0,84.38638305664062,198.4586334228516,0.1241544634103775,0.0884689092636108,0.1333197364033844,5701903.5,2661261056.0,8253.0439453125,66474,5909.634765625,66799,0.0,1488.591552734375
0.05,forward_fill,13,13,flow_group,mid_flow,overall,False,66319,66319,0,137.26329040527344,262.9970703125,0.0609682686626911,0.0616987980902195,0.1847805885318933,9103164.0,4587116544.0,4043.3544921875,66319,4091.802490234375,66319,1488.5938720703125,2911.8876953125
0.05,forward_fill,13,13,length_group,overall,long,False,40110,40110,0,199.47315979003903,387.6891479492188,0.1370400935411453,0.1041700765490531,0.0427714310632618,8000868.5,6028648448.0,5466.39208984375,39889,4168.05322265625,40012,0.0,9064.2080078125
0.05,forward_fill,13,13,length_group,overall,mid,False,12185,12185,0,149.8771209716797,293.2418212890625,0.1118179559707641,0.0762660130858421,0.0327019200150201,1826252.75,1047797504.0,1354.450927734375,12113,925.6405639648438,12137,0.0,8967.11328125
0.05,forward_fill,13,13,length_group,overall,short,False,149169,149169,0,90.88843536376952,192.9986114501953,0.0522389970719814,0.0493008308112621,0.0190968563403252,13557737.0,5556316160.0,7750.54345703125,148367,7323.39208984375,148545,0.0,10106.302734375
0.05,forward_fill,13,13,overall,overall,overall,False,201464,201464,0,116.07463073730467,250.4093017578125,0.0727227628231048,0.0618707425892353,0.0247775381699268,23384860.0,12632763392.0,14571.3876953125,200369,12417.0869140625,200694,0.0,10106.302734375
0.05,forward_fill,14,14,flow_group,high_flow,overall,False,66999,66999,0,105.6583251953125,226.2845916748047,0.0279883611947298,0.0290225557982921,0.0308484197793772,7079002.0,3430664704.0,1875.1922607421875,66999,1944.482177734375,66999,2911.90869140625,10247.279296875
0.05,forward_fill,14,14,flow_group,low_flow,overall,False,66710,66710,0,75.2300796508789,172.7163848876953,0.1167865023016929,0.0847214981913566,0.1160266368992705,5018598.5,1990022528.0,7658.7421875,65579,5585.18017578125,65924,0.0,1488.592529296875
0.05,forward_fill,14,14,flow_group,mid_flow,overall,False,67714,67714,0,119.96636962890624,226.15968322753903,0.0533750802278518,0.0536138750612735,0.1589026450980377,8123402.5,3463449088.0,3614.240234375,67714,3630.409912109375,67714,1488.5980224609375,2911.857421875
0.05,forward_fill,14,14,length_group,overall,long,False,6720,6720,0,191.882064819336,358.8132629394531,0.1059460416436195,0.0945270210504531,0.0488990251663938,1289447.5,865179520.0,709.6265869140625,6698,635.2215576171875,6720,0.0,7337.8408203125
0.05,forward_fill,14,14,length_group,overall,mid,False,28992,28992,0,165.55494689941406,323.1439819335937,0.1001173108816146,0.0914753228425979,0.0348825106236874,4799769.0,3027403264.0,2880.47509765625,28771,2641.807373046875,28880,0.0,9263.7822265625
0.05,forward_fill,14,14,length_group,overall,short,False,165711,165711,0,85.27971649169922,173.5570068359375,0.0579899251461029,0.04776531457901,0.0169368865440083,14131787.0,4991553024.0,9558.0732421875,164823,7883.0439453125,165037,0.0,10247.279296875
0.05,forward_fill,14,14,overall,overall,overall,False,201423,201423,0,100.39073181152344,210.016342163086,0.0656450241804122,0.055623210966587,0.0204948392718379,20221002.0,8884136960.0,13148.173828125,200292,11160.07421875,200637,0.0,10247.279296875
0.05,forward_fill,15,15,flow_group,high_flow,overall,False,66376,66376,0,103.23438262939452,225.46658325195312,0.0271938610821962,0.0285027343779802,0.0308314096067511,6852285.5,3374235904.0,1805.019775390625,66376,1891.8974609375,66376,2911.892333984375,10224.7783203125
0.05,forward_fill,15,15,flow_group,low_flow,overall,False,67395,67395,0,74.36605834960938,171.1327362060547,0.1280903816223144,0.0865867435932159,0.114962987907363,5011900.5,1973757824.0,8460.6259765625,66052,5744.7705078125,66347,0.0,1488.58984375
0.05,forward_fill,15,15,flow_group,mid_flow,overall,False,68829,68829,0,120.45164489746094,230.52674865722656,0.0535232834517955,0.0554310791194438,0.1619674857460731,8290566.5,3657750784.0,3683.9541015625,68829,3815.265625,68829,1488.597900390625,2911.88818359375
0.05,forward_fill,15,15,length_group,overall,long,False,10920,10920,0,118.36776733398438,229.89385986328125,0.0541275553405284,0.0571247413754463,0.0281291520692961,1292576.0,577134976.0,588.0958862304688,10865,620.8887939453125,10869,0.0,8172.79736328125
0.05,forward_fill,15,15,length_group,overall,mid,False,21215,21215,0,163.37234497070312,337.1059265136719,0.0832443684339523,0.0894664674997329,0.0401274919665729,3465944.25,2410881024.0,1755.790283203125,21092,1888.905517578125,21113,0.0,8400.8720703125
